,LST,GNDBI,GNDVI,LNDVI,X,Y,Year
1175,51.8500061,-6.4272,0.3695,-0.008118492,402240,3706350,1995
1176,49.3500061,-9.3904,0.2484,0.012176944,404850,3706350,1995
1177,48.8500061,-9.4983,0.2324,0.013130555,404880,3706350,1995
1178,55.75,-6.0325,-10.4755,0.947393044,395190,3706320,1995
1179,51.75,-3.4191,-9.1948,0.030873595,396240,3706320,1995
1180,50.05001831,-8.7547,-0.1403,0.000987799,396990,3706320,1995
1181,52.05001831,-7.0192,-0.4431,-0.011351863,397890,3706320,1995
1182,51.25,-9.4477,2.1136,0.024688857,399000,3706320,1995
1183,49.55001831,-4.4799,-4.0409,0.396244073,400530,3706320,1995
1184,50.8500061,-5.4698,-3.1973,0.089120931,400650,3706320,1995
1185,51.8500061,-8.7989,2.2902,0.099658856,401550,3706320,1995
1186,52.75,-7.3409,-1.7321,0.0723343,402510,3706320,1995
1187,53.95001221,-7.1672,-6.6743,0.384566925,402660,3706320,1995
1188,49.45001221,-11.8014,5.213,0.148502705,403260,3706320,1995
1189,50.55001831,-10.3415,1.3291,-0.072265713,404970,3706320,1995
1190,48.3500061,-11.013,0.9532,-0.044631923,405600,3706320,1995
1191,53.65002441,-4.3885,-11.8161,1.219597708,395550,3706290,1995
1192,51.75,-2.7049,-8.902,0.3810992,396270,3706290,1995
1193,49.75,-10.2078,2.4163,0.127007181,397080,3706290,1995
1194,51.8500061,-7.5886,-0.202,-0.001684451,397710,3706290,1995
1195,51.3500061,-7.0576,-0.0958,0.000341282,397890,3706290,1995
1196,49.45001221,-11.495,-2.1435,-0.037749615,399450,3706290,1995
1197,50.05001831,-3.7737,-6.7765,-0.106948056,399840,3706290,1995
1198,53.8500061,-5.0765,-7.063,0.617094455,400290,3706290,1995
1199,47.05001831,-13.1446,7.4182,1.052796535,401760,3706290,1995
1200,50.05001831,-8.3624,1.7149,0.033244912,402420,3706290,1995
1201,50.65002441,-9.2735,2.2975,-0.020472451,404430,3706290,1995
1202,38.15002441,-11.5359,4.3596,0.36914494,405330,3706290,1995
1203,50.15002441,-7.9807,-2.3273,0.06371894,396780,3706260,1995
1204,52.15002441,-7.6376,-0.4493,-0.002075312,397770,3706260,1995
1205,50.55001831,-8.8981,2.7105,0.031699458,398040,3706260,1995
1206,50.55001831,-11.0004,3.8668,-0.093030692,398220,3706260,1995
1207,51.8500061,-7.0762,1.0859,-0.036456576,398970,3706260,1995
1208,50.05001831,-9.5908,1.5839,-0.004015686,402480,3706260,1995
1209,49.45001221,-8.6751,0.6986,0.000351435,403110,3706260,1995
1210,49.8500061,-8.3124,2.2603,-0.074744273,403740,3706260,1995
1211,49.95001221,-10.4975,5.4044,0.063341161,403920,3706260,1995
1212,48.45001221,-13.1521,7.5703,0.392702409,404040,3706260,1995
1213,47.75,-14.0936,7.385,1.416364469,404160,3706260,1995
1214,42.45001221,-13.1796,4.7635,-0.037745866,405450,3706260,1995
1215,51.65002441,-2.4928,-11.8583,1.4670501,395670,3706230,1995
1216,52.15002441,-7.5698,0.2404,-0.015321281,397830,3706230,1995
1217,51.3500061,-5.8539,-1.5579,0.080909921,398730,3706230,1995
1218,51.55001831,-13.764,0.8145,-0.002747156,399330,3706230,1995
1219,51.25,-6.9371,-1.3195,0.024200444,400980,3706230,1995
1220,52.75,-6.4126,-3.5663,0.160452646,401130,3706230,1995
1221,52.55001831,-8.3097,1.7912,0.01111731,402180,3706230,1995
1222,51.25,-9.0363,3.0066,0.013727445,402360,3706230,1995
1223,49.8500061,-11.4248,4.5639,0.084113812,404610,3706230,1995
1224,48.45001221,-10.8716,3.0479,-0.053848169,404790,3706230,1995
1225,48.3500061,-10.4115,2.1598,-0.039609315,404880,3706230,1995
1226,50.95001221,-1.8335,-11.4296,1.215720076,395760,3706200,1995
1227,49.8500061,-10.4694,3.6431,0.270031485,398190,3706200,1995
1228,49.95001221,-11.0265,3.7897,0.185568642,398220,3706200,1995
1229,51.95001221,-4.6321,-1.3705,0.045426043,398790,3706200,1995
1230,51.25,-9.5511,2.421,0.093208281,399090,3706200,1995
1231,51.05001831,-6.2057,-5.9094,0.496038728,399750,3706200,1995
1232,51.05001831,-6.9395,0.0678,-0.001121963,400770,3706200,1995
1233,49.95001221,-9.8253,4.0403,0.362617905,401580,3706200,1995
1234,51.25,-8.6944,1.8891,0.045951494,402120,3706200,1995
1235,50.65002441,-8.5843,1.6105,0.012854513,403620,3706200,1995
1236,53.45001221,-2.4731,-8.8941,0.285260161,395130,3706170,1995
1237,52.05001831,-0.7619,-10.3502,0.687793074,395910,3706170,1995
1238,51.55001831,-1.8825,-10.8433,1.003744633,396000,3706170,1995
1239,52.25,-2.7274,-8.9745,1.00767589,396210,3706170,1995
1240,52.25,-2.755,-8.1153,0.511880373,396270,3706170,1995
1241,50.05001831,-9.4693,-1.5195,0.077188417,396750,3706170,1995
1242,52.8500061,-7.4175,-0.1544,0.001725033,397770,3706170,1995
1243,50.3500061,-12.6106,-2.3029,-0.053463206,399480,3706170,1995
1244,50.8500061,-6.5973,-0.224,-0.0003312,400770,3706170,1995
1245,50.95001221,-7.3863,-0.8227,-0.018119839,400950,3706170,1995
1246,51.95001221,-8.7318,2.6426,-0.033824297,401460,3706170,1995
1247,48.3500061,-12.3777,5.734,0.412479884,404400,3706170,1995
1248,49.3500061,-2.0604,-10.3623,1.352513075,396090,3706140,1995
1249,50.05001831,-2.4828,-9.3964,0.943554873,396150,3706140,1995
1250,51.55001831,-3.0617,-7.7125,0.75604282,396240,3706140,1995
1251,49.8500061,-11.9883,5.2336,0.561763741,397170,3706140,1995
1252,50.75,-6.7751,1.3675,0.065050754,397920,3706140,1995
1253,50.55001831,-11.4062,3.4041,0.052889022,398460,3706140,1995
1254,50.75,-8.5053,0.8075,-0.028585229,398610,3706140,1995
1255,50.55001831,-9.6929,2.985,0.016091295,402270,3706140,1995
1256,51.25,-9.4111,-3.3391,0.286555049,402690,3706140,1995
1257,50.3500061,-9.1101,2.4355,0.058593072,403380,3706140,1995
1258,50.65002441,-8.9767,1.9283,0.078647042,403470,3706140,1995
1259,46.15002441,-13.8502,8.8131,0.145792084,405240,3706140,1995
1260,46.05001831,-14.9267,10.4168,0.658613187,405270,3706140,1995
1261,54.25,-0.5398,-11.2841,1.028820563,395730,3706110,1995
1262,52.75,-0.0693,-10.5442,1.099991365,395880,3706110,1995
1263,49.55001831,-2.2814,-6.587,-0.372611215,396390,3706110,1995
1264,50.25,-7.3451,2.653,0.15130234,397980,3706110,1995
1265,50.75,-9.6729,2.5562,0.054773125,401370,3706110,1995
1266,51.95001221,-9.667,-2.9897,0.326565107,402660,3706110,1995
1267,48.15002441,-7.3712,-0.8936,0.044261534,403050,3706110,1995
1268,48.05001831,-14.3832,6.9644,0.218196486,404160,3706110,1995
1269,46.65002441,-15.237,9.6457,1.596643725,404520,3706110,1995
1270,44.75,-16.2768,10.3381,2.32635328,405450,3706110,1995
1271,51.3500061,-9.9121,2.6808,0.138737595,397500,3706080,1995
1272,50.65002441,-7.9047,3.2239,0.209815863,398010,3706080,1995
1273,52.05001831,-8.0497,-3.6054,0.270846493,402720,3706080,1995
1274,50.55001831,-2.746,-8.054,1.036081846,396180,3706050,1995
1275,51.95001221,-4.3351,-5.0222,0.212159242,396330,3706050,1995
1276,50.3500061,-10.6446,1.5212,0.061976178,396810,3706050,1995
1277,52.15002441,-3.8798,-0.6804,-0.011697413,398940,3706050,1995
1278,52.25,-12.2608,-2.2332,-0.102635726,399330,3706050,1995
1279,49.3500061,-9.9687,1.3902,0.002613996,401250,3706050,1995
1280,49.45001221,-9.5892,2.0659,0.007723095,401310,3706050,1995
1281,52.05001831,-9.7409,1.5869,-0.052789448,402030,3706050,1995
1282,48.25,-14.2747,7.8814,-0.005273687,404340,3706050,1995
1283,46.45001221,-16.6151,9.8697,1.634366644,404580,3706050,1995
1284,53.65002441,-1.1015,-10.3024,0.320704703,395490,3706020,1995
1285,50.75,-1.4503,-10.114,0.781330531,396060,3706020,1995
1286,51.55001831,-7.2837,-2.5404,-0.034576028,396720,3706020,1995
1287,50.65002441,-10.3811,4.0748,0.12559425,397170,3706020,1995
1288,50.05001831,-10.6427,3.1444,0.043679033,398340,3706020,1995
1289,52.3500061,-4.4314,-0.8296,-0.013426787,398970,3706020,1995
1290,53.15002441,-2.9053,-8.0954,0.620908124,399840,3706020,1995
1291,52.95001221,-2.4955,-8.2333,0.532802616,399900,3706020,1995
1292,53.05001831,-4.7005,-6.3017,0.38892595,400380,3706020,1995
1293,53.05001831,-4.5651,-6.6982,0.448071399,400410,3706020,1995
1294,53.45001221,-4.4362,-2.0961,0.101742909,400770,3706020,1995
1295,49.25,-9.7334,1.4761,0.078361215,401580,3706020,1995
1296,50.05001831,-10.7804,4.4393,-0.12933413,403710,3706020,1995
1297,44.3500061,-17.8863,11.7155,2.215555363,405270,3706020,1995
1298,52.25,-3.7996,-7.3377,0.507175631,395310,3705990,1995
1299,52.25,-6.7925,-5.3623,0.039777506,402750,3705990,1995
1300,51.65002441,-7.4233,-0.0259,-8.62E-05,403410,3705990,1995
1301,46.55001831,-16.6217,9.1056,-0.134423362,405510,3705990,1995
1302,47.95001221,-4.3074,-5.3523,0.37691143,396570,3705960,1995
1303,50.95001221,-11.6912,4.5473,0.290122475,397050,3705960,1995
1304,52.15002441,-9.5478,0.015,2.62E-05,399150,3705960,1995
1305,56.15002441,-9.5596,-7.5272,0.920542219,399480,3705960,1995
1306,52.75,-6.7152,-5.7285,0.477180443,402750,3705960,1995
1307,48.95001221,-6.2178,-2.339,0.12091095,403140,3705960,1995
1308,51.75,-7.2262,-0.834,-1.72E-05,403410,3705960,1995
1309,45.75,-17.734,10.6587,1.528203471,404580,3705960,1995
1310,52.05001831,-0.4862,-10.9422,1.178924556,395880,3705930,1995
1311,52.3500061,-6.7113,-0.6457,-0.091546783,398970,3705930,1995
1312,51.45001221,-9.0534,-0.2577,-0.000960809,401970,3705930,1995
1313,54.15002441,0.378,-9.8436,0.85574685,395670,3705900,1995
1314,50.75,-6.6863,-2.541,-0.112334898,396450,3705900,1995
1315,50.65002441,-9.9201,2.9234,-0.059216932,397440,3705900,1995
1316,50.45001221,-7.5578,1.2434,-0.035210622,398850,3705900,1995
1317,52.55001831,-9.6294,-4.1292,0.337061256,399270,3705900,1995
1318,50.75,-6.5405,-5.0035,0.287459238,400230,3705900,1995
1319,54.45001221,-5.1195,-8.0291,0.802604639,400560,3705900,1995
1320,49.65002441,-12.09,3.3002,-0.088261671,401850,3705900,1995
1321,47.3500061,-15.8285,7.8039,0.184219709,405240,3705900,1995
1322,48.95001221,-13.8747,5.8027,0.251169545,405570,3705900,1995
1323,52.95001221,-0.6659,-11.1954,1.143593425,395850,3705870,1995
1324,50.95001221,-10.3482,3.5171,0.044305972,397200,3705870,1995
1325,51.3500061,-10.6241,3.4928,-0.057771713,398160,3705870,1995
1326,51.05001831,-6.212,-5.0776,0.272583993,400110,3705870,1995
1327,54.05001831,-5.4734,-8.1844,0.783620644,400530,3705870,1995
1328,53.55001831,-3.8772,-6.1152,0.292802109,400710,3705870,1995
1329,53.45001221,-8.6001,-5.6598,0.445974529,402600,3705870,1995
1330,52.65002441,-7.5101,-2.0284,0.114541084,403500,3705870,1995
1331,50.45001221,-10.4668,2.1572,-0.018476677,403710,3705870,1995
1332,51.55001831,-9.5792,-0.2188,0.002799103,404250,3705870,1995
1333,53.75,-0.084,-11.0617,0.9978748,395760,3705840,1995
1334,51.95001221,-9.9154,2.3501,0.002964527,397020,3705840,1995
1335,51.95001221,-7.768,-2.4905,0.075955807,397740,3705840,1995
1336,54.55001831,-8.2286,-7.363,0.783049109,399330,3705840,1995
1337,54.95001221,-8.9647,-8.0781,0.743931809,399450,3705840,1995
1338,50.55001831,-11.0697,2.9491,0.029454713,402330,3705840,1995
1339,50.45001221,-10.6772,2.9519,-0.058140296,403770,3705840,1995
1340,52.05001831,-8.8474,-1.1796,0.036016976,404250,3705840,1995
1341,54.05001831,-0.1109,-11.2677,1.073938931,395760,3705810,1995
1342,52.25,-2.4875,-9.5268,0.72333846,396030,3705810,1995
1343,52.95001221,-5.2134,-6.747,0.517407012,399840,3705810,1995
1344,48.55001831,-6.7235,-3.8855,0.203995955,400110,3705810,1995
1345,52.45001221,-12.0601,2.524,-0.102857841,402090,3705810,1995
1346,51.45001221,-8.5228,-2.6854,0.091013053,397740,3705780,1995
1347,54.15002441,-8.3806,-4.3282,0.274904579,397890,3705780,1995
1348,50.75,-8.6446,2.9984,0.123648464,398280,3705780,1995
1349,52.75,-6.4534,-2.6754,-0.177289758,400920,3705780,1995
1350,40.8500061,-21.811,20.9829,5.88561708,401640,3705780,1995
1351,52.8500061,-8.605,-6.6393,0.711596448,402690,3705780,1995
1352,49.65002441,-12.0677,5.6115,0.232158645,397290,3705750,1995
1353,51.3500061,-8.5974,2.8199,0.119582238,398700,3705750,1995
1354,43.05001831,-20.2905,18.2509,6.063576043,401250,3705750,1995
1355,49.3500061,-10.8664,3.0086,0.265553365,402330,3705750,1995
1356,50.75,-9.3054,-2.6272,-0.320550111,402810,3705750,1995
1357,56.15002441,-3.791,-11.7389,1.343461744,395460,3705720,1995
1358,51.25,-8.2488,0.1603,-0.001861357,396420,3705720,1995
1359,49.95001221,-10.6421,4.1429,0.181864494,397470,3705720,1995
1360,49.95001221,-9.6488,3.9316,0.157361075,398250,3705720,1995
1361,50.8500061,-7.7706,0.2071,0.004876487,403050,3705720,1995
1362,49.25,-11.011,4.296,0.183721281,404010,3705720,1995
1363,47.05001831,-13.0489,5.8317,0.645900121,405330,3705720,1995
1364,55.05001831,-5.1699,-8.8652,0.511904975,395130,3705690,1995
1365,56.95001221,-3.3414,-11.4281,1.11802116,395580,3705690,1995
1366,53.45001221,-7.4446,-2.0922,-0.009587909,396300,3705690,1995
1367,51.8500061,-8.3637,0.3346,0.003383948,396420,3705690,1995
1368,51.95001221,-6.2737,-3.8531,-0.114416237,396720,3705690,1995
1369,51.95001221,-6.5496,-3.5252,-0.139199376,396750,3705690,1995
1370,50.95001221,-7.9405,2.1822,-0.012630778,398490,3705690,1995
1371,52.3500061,-6.4987,-4.9209,0.404644426,400350,3705690,1995
1372,51.15002441,-5.8798,-6.4323,-0.194009828,400530,3705690,1995
1373,50.05001831,-11.8074,3.9873,-0.278782779,401040,3705690,1995
1374,39.45001221,-27.243,31.6069,10.41114422,401370,3705690,1995
1375,50.55001831,-8.6949,-1.0056,-0.000159473,404160,3705690,1995
1376,46.75,-13.5225,5.7482,0.593736893,404880,3705690,1995
1377,54.45001221,-1.2508,-11.6448,1.201763533,395940,3705660,1995
1378,51.05001831,-5.5166,-6.3855,0.310618849,400470,3705660,1995
1379,39.45001221,-28.4226,34.8946,11.63304294,401760,3705660,1995
1380,51.3500061,-10.1071,-1.9212,0.121712545,402600,3705660,1995
1381,47.95001221,-12.5716,5.0506,0.377904258,404790,3705660,1995
1382,46.75,-13.3183,5.6048,0.879561486,404850,3705660,1995
1383,52.8500061,-6.0368,-11.1441,1.226525336,395220,3705630,1995
1384,54.15002441,-1.73,-12.0574,1.308443157,395790,3705630,1995
1385,54.95001221,-1.4417,-11.7162,1.47301292,396000,3705630,1995
1386,54.95001221,-2.0825,-11.6089,1.412359304,396030,3705630,1995
1387,49.8500061,-9.9973,4.7084,0.092586594,398310,3705630,1995
1388,50.95001221,-10.9153,8.0546,-0.42982441,398610,3705630,1995
1389,50.8500061,-8.9503,-2.4477,-0.018508338,399180,3705630,1995
1390,39.45001221,-27.4541,32.4129,9.062865231,401280,3705630,1995
1391,39.45001221,-29.9413,37.999,12.17053807,401520,3705630,1995
1392,49.15002441,-12.386,4.4469,-0.016483763,402480,3705630,1995
1393,49.95001221,-12.6547,4.7573,0.263090355,403710,3705630,1995
1394,52.65002441,-6.6054,-3.6282,0.16107708,396540,3705600,1995
1395,52.65002441,-6.9876,-4.4473,0.303115287,396630,3705600,1995
1396,49.65002441,-12.7171,6.1074,0.698529831,397260,3705600,1995
1397,49.55001831,-8.9116,3.489,-0.025246942,398460,3705600,1995
1398,50.25,-7.0492,-5.0189,0.236161934,400590,3705600,1995
1399,51.95001221,-6.0656,-2.2503,0.039223821,400800,3705600,1995
1400,54.55001831,-0.6638,-12.056,1.111236279,396000,3705570,1995
1401,49.75,-12.4729,5.821,0.493425479,397260,3705570,1995
1402,52.05001831,-6.6059,1.2084,-0.065948244,398880,3705570,1995
1403,52.3500061,-7.1796,-5.5331,0.485438335,399330,3705570,1995
1404,39.45001221,-30.4418,40.4083,13.95747119,401640,3705570,1995
1405,47.25,-13.588,7.7717,0.300441544,405090,3705570,1995
1406,53.3500061,-6.8382,-5.1618,0.417906639,396720,3705540,1995
1407,49.8500061,-12.5631,5.7524,0.157273931,397230,3705540,1995
1408,50.8500061,-10.1294,3.7648,0.221907036,397680,3705540,1995
1409,53.45001221,-10.6999,0.7209,0.00837863,397980,3705540,1995
1410,49.45001221,-9.7096,6.5441,1.631335637,398790,3705540,1995
1411,51.15002441,-1.3338,-9.4931,1.035964712,399960,3705540,1995
1412,50.55001831,-1.1392,-9.5466,0.911717876,399990,3705540,1995
1413,50.95001221,-4.742,-6.2825,0.219629409,400260,3705540,1995
1414,38.75,-30.371,40.5515,13.93314034,401640,3705540,1995
1415,49.05001831,-12.7051,6.3899,0.231077619,404760,3705540,1995
1416,49.95001221,-9.1568,-0.2771,0.008730899,399240,3705510,1995
1417,50.95001221,-7.0763,-2.9313,0.15437466,399690,3705510,1995
1418,49.8500061,-11.0075,4.1518,-0.07324072,402960,3705510,1995
1419,52.55001831,-8.0971,-1.5062,-0.04126381,396870,3705480,1995
1420,52.25,-5.9937,-0.3165,0.006005281,397500,3705480,1995
1421,50.75,-10.8754,2.5242,0.070125054,398070,3705480,1995
1422,50.65002441,-9.2837,1.3699,0.026387945,399120,3705480,1995
1423,50.25,-8.0665,-3.909,0.007734021,399540,3705480,1995
1424,49.3500061,-7.0129,-2.2462,0.178065471,403350,3705480,1995
1425,51.8500061,-8.7166,0.1428,-0.024243446,404460,3705480,1995
1426,55.15002441,-4.4256,-12.5442,1.613843734,395670,3705450,1995
1427,52.15002441,-7.0757,-3.8345,0.081453221,396540,3705450,1995
1428,50.8500061,-9.9362,4.1752,0.18273314,398280,3705450,1995
1429,49.55001831,-9.5837,5.2072,0.440619337,398520,3705450,1995
1430,50.55001831,0.0082,-9.6469,0.888125911,400050,3705450,1995
1431,51.55001831,-2.2176,-7.8158,0.55906521,400260,3705450,1995
1432,41.05001831,-24.5557,28.0752,7.02635237,401220,3705450,1995
1433,44.55001831,-18.246,13.8317,1.56807287,402030,3705450,1995
1434,54.55001831,-4.7071,-12.1864,1.480080213,395640,3705420,1995
1435,52.05001831,-8.1125,0.0503,0.000540605,396960,3705420,1995
1436,50.3500061,-9.8488,2.8631,-0.021917761,397320,3705420,1995
1437,50.55001831,-7.6641,1.2968,-0.010592353,397380,3705420,1995
1438,50.75,-11.1366,2.1718,-0.019356475,402630,3705420,1995
1439,49.55001831,-9.7255,4.6701,0.095023736,404640,3705420,1995
1440,49.65002441,-10.5078,5.1071,0.019112454,405270,3705420,1995
1441,52.25,0.8317,-11.0594,1.086885607,396000,3705390,1995
1442,49.95001221,-7.6498,0.8105,-0.065129156,398850,3705390,1995
1443,50.55001831,-4.0106,-7.0747,0.570968736,399690,3705390,1995
1444,50.75,-10.1823,1.0521,-0.030826968,402600,3705390,1995
1445,49.3500061,-12.5816,3.9756,0.2198834,404070,3705390,1995
1446,50.45001221,-9.8231,4.7519,0.038052312,404640,3705390,1995
1447,49.05001831,-12.0377,7.697,1.0117661,404730,3705390,1995
1448,39.05001831,-29.2801,40.6985,12.29620961,401520,3705360,1995
1449,48.45001221,-12.2009,6.1472,0.192056719,403890,3705360,1995
1450,50.95001221,-9.5215,3.7919,-0.061113683,404610,3705360,1995
1451,49.25,-13.6302,6.483,0.485836335,405480,3705360,1995
1452,51.55001831,-1.2256,-9.6188,0.321107085,395250,3705330,1995
1453,53.25,-5.593,-4.8869,0.228238345,396240,3705330,1995
1454,52.3500061,-8.5854,-0.777,-0.020661455,396390,3705330,1995
1455,49.55001831,-5.8311,-7.9956,0.836284375,400380,3705330,1995
1456,47.8500061,-17.6367,6.9279,0.084568894,402210,3705330,1995
1457,48.8500061,-7.1894,-1.4718,-0.052818364,403590,3705330,1995
1458,49.45001221,-10.411,0.2371,0.014170055,404160,3705330,1995
1459,45.45001221,-16.7205,11.8859,0.492036463,404940,3705330,1995
1460,47.45001221,-11.9048,6.6025,0.030170457,405090,3705330,1995
1461,52.15002441,-0.7452,-10.5108,0.851496711,395370,3705300,1995
1462,45.8500061,-0.9862,-12.2202,1.24178722,395820,3705300,1995
1463,49.95001221,-7.8868,3.8957,0.268970346,399090,3705300,1995
1464,49.55001831,-6.5091,-7.614,0.671987867,400440,3705300,1995
1465,50.8500061,-5.4811,-3.2207,0.136062102,403530,3705300,1995
1466,47.25,-14.9361,10.7756,1.561817303,404790,3705300,1995
1467,44.55001831,-17.1525,13.405,1.519292662,404880,3705300,1995
1468,48.75,-10.0193,4.5027,0.097756532,405270,3705300,1995
1469,49.25,-12.9223,4.2659,0.450657434,405480,3705300,1995
1470,44.25,-0.8969,-11.7014,1.467976441,395850,3705270,1995
1471,50.8500061,-9.749,4.5205,0.19280381,398340,3705270,1995
1472,48.45001221,-5.7728,-7.6166,0.80633586,400410,3705270,1995
1473,47.15002441,-10.3687,3.526,0.064908632,400950,3705270,1995
1474,50.45001221,-10.4883,3.5645,0.214185011,403020,3705270,1995
1475,50.65002441,-6.4216,-3.3859,0.176273423,403620,3705270,1995
1476,51.55001831,-8.6539,-2.1143,0.119538397,404220,3705270,1995
1477,49.45001221,-9.9336,4.0518,0.213823289,405210,3705270,1995
1478,45.05001831,1.0973,-12.6938,1.527719216,395940,3705240,1995
1479,49.95001221,-6.6733,1.9848,0.036388819,399060,3705240,1995
1480,52.3500061,-8.491,-0.7809,0.016940459,399330,3705240,1995
1481,53.05001831,-5.807,-5.5237,0.537969626,399450,3705240,1995
1482,46.25,-4.9506,-8.5705,-0.147062743,400350,3705240,1995
1483,49.45001221,-10.6181,3.792,-0.092300621,401040,3705240,1995
1484,52.45001221,-3.2912,-4.6561,0.360491646,403470,3705240,1995
1485,48.8500061,-11.0043,2.753,-0.012114235,404070,3705240,1995
1486,50.65002441,-9.6504,0.2222,0.00290789,396990,3705210,1995
1487,51.45001221,-8.0247,-3.1971,-0.140630691,397620,3705210,1995
1488,52.3500061,-3.8224,-8.5099,0.491255776,399990,3705210,1995
1489,50.75,-8.2749,1.3321,0.039449214,404490,3705210,1995
1490,43.8500061,-14.544,8.6154,1.119623479,404970,3705210,1995
1491,51.65002441,-5.8557,-7.0981,0.837403938,395130,3705180,1995
1492,54.45001221,-6.555,-5.5389,0.415514451,396420,3705180,1995
1493,51.55001831,-14.1335,3.2769,0.158812681,397800,3705180,1995
1494,50.05001831,-7.5777,2.1386,0.106045683,399120,3705180,1995
1495,49.05001831,-3.7218,-9.9499,0.733417557,399630,3705180,1995
1496,50.8500061,-9.4484,1.6756,-0.079634902,401040,3705180,1995
1497,46.95001221,-16.7899,9.4428,1.264251247,402090,3705180,1995
1498,49.25,-16.263,4.4026,0.118695173,402210,3705180,1995
1499,49.95001221,-15.4796,1.943,-0.107356596,402270,3705180,1995
1500,54.45001221,-9.5145,-3.2578,0.209351312,405540,3705180,1995
1501,52.95001221,-7.8911,-5.6971,0.490154306,396840,3705150,1995
1502,52.45001221,-8.3878,-4.1966,0.142887195,396900,3705150,1995
1503,50.95001221,-13.3802,2.5763,-0.081406035,397740,3705150,1995
1504,49.95001221,-8.599,2.3219,0.016969665,399150,3705150,1995
1505,48.3500061,-7.1131,-6.0681,0.667916738,400470,3705150,1995
1506,44.65002441,-19.7477,15.7743,2.272769982,401970,3705150,1995
1507,49.95001221,-15.0928,3.3694,0.035052198,402210,3705150,1995
1508,54.25,-6.2914,-6.8899,0.397101951,402600,3705150,1995
1509,54.25,-6.6163,-5.7404,0.586961683,402660,3705150,1995
1510,51.75,-8.0474,-2.4836,-0.06792416,402810,3705150,1995
1511,50.65002441,-8.1197,1.0754,0.076091358,404580,3705150,1995
1512,51.55001831,-9.6022,-1.6042,-0.02291368,396960,3705120,1995
1513,52.25,-5.7675,-7.3261,0.572708016,400020,3705120,1995
1514,51.45001221,-8.6207,-2.2248,0.090768442,400650,3705120,1995
1515,54.25,-5.9972,-7.2325,0.704022276,402630,3705120,1995
1516,52.8500061,-4.7897,-8.2076,0.831719413,395130,3705090,1995
1517,51.95001221,-3.948,-10.6374,1.270682586,395340,3705090,1995
1518,52.75,-4.353,-11.1301,0.499794029,395430,3705090,1995
1519,49.45001221,-4.8586,-7.4045,0.120616928,399600,3705090,1995
1520,52.25,-8.0291,-2.8526,0.066870611,400650,3705090,1995
1521,50.75,-8.9388,-0.4067,0.023065587,401010,3705090,1995
1522,48.8500061,-13.8209,4.3644,0.187263187,402150,3705090,1995
1523,53.8500061,-7.5745,-5.8398,0.123086291,402540,3705090,1995
1524,52.45001221,-7.5678,-3.5225,-0.012962147,403170,3705090,1995
1525,50.8500061,-2.4266,-8.1123,0.639771443,403500,3705090,1995
1526,53.55001831,-7.3119,-4.6284,-0.075696022,404400,3705090,1995
1527,57.05001831,-7.5429,-9.4457,0.903906316,405660,3705090,1995
1528,53.05001831,-5.4913,-8.5174,0.780262287,396690,3705060,1995
1529,49.8500061,-9.2545,5.0568,-0.140509526,399060,3705060,1995
1530,49.3500061,-9.9729,1.0377,-0.003856872,400830,3705060,1995
1531,48.8500061,-14.1705,6.6808,1.323557536,402090,3705060,1995
1532,52.95001221,-2.3487,-7.8301,0.418738427,403440,3705060,1995
1533,54.05001831,-6.1811,-5.794,0.528057231,403680,3705060,1995
1534,53.65002441,-8.2452,-4.7068,0.350978128,402780,3705030,1995
1535,51.65002441,-8.219,-1.8589,0.129380303,402900,3705030,1995
1536,51.05001831,-10.1063,1.5745,-0.061007627,404700,3705030,1995
1537,53.65002441,-7.7382,-8.7052,0.964192642,405660,3705030,1995
1538,55.55001831,-4.5316,-11.1989,1.34985824,395790,3705000,1995
1539,55.75,-3.8726,-10.5223,1.157402127,396480,3705000,1995
1540,52.75,-7.2386,-4.5886,0.497815704,400650,3705000,1995
1541,52.75,-7.4704,-2.5451,0.226376666,402960,3705000,1995
1542,54.15002441,-7.0821,-5.2987,0.271329342,403110,3705000,1995
1543,54.8500061,-4.5706,-11.4904,1.000190051,395430,3704970,1995
1544,54.45001221,-3.5015,-9.6873,0.765211042,396570,3704970,1995
1545,52.15002441,-7.9933,-2.4176,0.127936521,402420,3704970,1995
1546,51.65002441,-5.2283,-6.0071,0.627128921,403530,3704970,1995
1547,50.65002441,-7.5445,-3.5921,0.041168672,403620,3704970,1995
1548,51.55001831,-7.7185,-2.14,-0.135144155,396870,3704940,1995
1549,49.25,-13.4537,6.7737,0.437411547,397230,3704940,1995
1550,46.75,-13.9074,10.5769,0.559126056,399180,3704940,1995
1551,52.05001831,-8.4423,-1.4316,-0.063479056,399690,3704940,1995
1552,49.95001221,-12.4521,7.6127,0.517392195,401280,3704940,1995
1553,50.8500061,-11.1238,4.9191,0.330694566,401970,3704940,1995
1554,52.8500061,-7.6483,-5.466,0.631837773,402660,3704940,1995
1555,49.95001221,-7.9606,-0.3042,-0.06516796,403740,3704940,1995
1556,52.25,-7.8767,-6.5266,0.375987609,404250,3704940,1995
1557,51.95001221,-7.8008,-2.6419,0.058488676,405000,3704940,1995
1558,53.65002441,-2.8964,-11.8315,1.053422169,395190,3704910,1995
1559,53.45001221,-2.9985,-12.3766,1.530182053,395220,3704910,1995
1560,52.15002441,-3.6925,-9.1658,0.58177854,396630,3704910,1995
